FILENUMBER,LATITUDE,LONGITUDE,FCYEAR,GLOBALID
008582006,39.67666161,-104.92527113,2006,{00000000-0000-0000-0000-000000000000}
010692006,39.76255736,-104.95242588,2006,{00000000-0000-0000-0000-000000000000}
025312006,39.74075601,-105.0463311,2006,{00000000-0000-0000-0000-000000000000}
023102006,39.72533242,-104.92040264,2006,{00000000-0000-0000-0000-000000000000}
023332006,39.67245747,-104.87186539,2006,{00000000-0000-0000-0000-000000000000}
023342006,39.77791172,-104.83081245,2006,{00000000-0000-0000-0000-000000000000}
028332006,39.67158785,-104.87481762,2006,{00000000-0000-0000-0000-000000000000}
026192006,39.62751267,-105.09380479,2006,{00000000-0000-0000-0000-000000000000}
026242006,39.62751267,-105.09380479,2006,{00000000-0000-0000-0000-000000000000}
023772006,39.64203552,-104.88106982,2006,{00000000-0000-0000-0000-000000000000}
021122006,39.75637016,-104.97425064,2006,{00000000-0000-0000-0000-000000000000}
041342006,39.71443175,-105.04122238,2006,{00000000-0000-0000-0000-000000000000}
027862006,39.68750586,-105.01182735,2006,{00000000-0000-0000-0000-000000000000}
027872006,39.75462518,-105.00506954,2006,{00000000-0000-0000-0000-000000000000}
029392006,39.66913081,-105.01659117,2006,{00000000-0000-0000-0000-000000000000}
029412006,39.63156893,-105.03181651,2006,{00000000-0000-0000-0000-000000000000}
029422006,39.72783067,-105.04130988,2006,{00000000-0000-0000-0000-000000000000}
029442006,39.77624946,-104.81751079,2006,{00000000-0000-0000-0000-000000000000}
031352006,39.76492121,-104.95891618,2006,{00000000-0000-0000-0000-000000000000}
023072006,39.76983872,-105.0425711,2006,{00000000-0000-0000-0000-000000000000}
023082006,39.76681363,-105.03609166,2006,{00000000-0000-0000-0000-000000000000}
023092006,39.74633859,-104.99677918,2006,{00000000-0000-0000-0000-000000000000}
023112006,39.76717171,-104.91377637,2006,{00000000-0000-0000-0000-000000000000}
025922006,39.71770911,-105.0436317,2006,{00000000-0000-0000-0000-000000000000}
025942006,39.72860817,-105.04609126,2006,{00000000-0000-0000-0000-000000000000}
074782005,39.74554606,-104.98392896,2005,{00000000-0000-0000-0000-000000000000}
074792005,39.73789478,-104.88850671,2005,{00000000-0000-0000-0000-000000000000}
074802005,39.6657838,-105.01633975,2005,{00000000-0000-0000-0000-000000000000}
074822005,39.72338971,-105.03589764,2005,{00000000-0000-0000-0000-000000000000}
074832005,39.76786903,-104.97051318,2005,{00000000-0000-0000-0000-000000000000}
074852005,39.62876408,-105.09521296,2005,{00000000-0000-0000-0000-000000000000}
074862005,39.65369216,-104.87945484,2005,{00000000-0000-0000-0000-000000000000}
074902005,39.77828158,-104.81522448,2005,{00000000-0000-0000-0000-000000000000}
074912005,39.68023543,-105.04295151,2005,{00000000-0000-0000-0000-000000000000}
074922005,39.66216365,-105.05619048,2005,{00000000-0000-0000-0000-000000000000}
074932005,39.70412355,-105.03636021,2005,{00000000-0000-0000-0000-000000000000}
073192005,39.67956261,-105.03131923,2005,{00000000-0000-0000-0000-000000000000}
073202005,39.68187429,-105.03357359,2005,{00000000-0000-0000-0000-000000000000}
073222005,39.68200851,-105.02802495,2005,{00000000-0000-0000-0000-000000000000}
073232005,39.78286069,-104.81387696,2005,{00000000-0000-0000-0000-000000000000}
073262005,39.7842448,-104.81619209,2005,{00000000-0000-0000-0000-000000000000}
072802005,39.78807874,-104.80296373,2005,{00000000-0000-0000-0000-000000000000}
072812005,39.7863245,-105.01618618,2005,{00000000-0000-0000-0000-000000000000}
072822005,39.7269228,-105.0448032,2005,{00000000-0000-0000-0000-000000000000}
072832005,39.62952714,-105.02651075,2005,{00000000-0000-0000-0000-000000000000}
072862005,39.71230228,-104.98600308,2005,{00000000-0000-0000-0000-000000000000}
072872005,39.7038683,-105.03223836,2005,{00000000-0000-0000-0000-000000000000}
072882005,39.69383471,-105.0168115,2005,{00000000-0000-0000-0000-000000000000}
047372006,39.71439103,-105.02418613,2006,{00000000-0000-0000-0000-000000000000}
025202006,39.77480088,-104.80768397,2006,{00000000-0000-0000-0000-000000000000}
025842006,39.66436158,-104.91444744,2006,{00000000-0000-0000-0000-000000000000}
035672006,39.7225056,-105.04058441,2006,{00000000-0000-0000-0000-000000000000}
035682006,39.76454871,-105.05292206,2006,{00000000-0000-0000-0000-000000000000}
035732006,39.79740758,-104.81833417,2006,{00000000-0000-0000-0000-000000000000}
035742006,39.66967771,-105.03745903,2006,{00000000-0000-0000-0000-000000000000}
035752006,39.79529452,-104.82471984,2006,{00000000-0000-0000-0000-000000000000}
035762006,39.69418821,-105.03288456,2006,{00000000-0000-0000-0000-000000000000}
035712006,39.71293754,-105.03036167,2006,{00000000-0000-0000-0000-000000000000}
035782006,39.68627688,-105.03979466,2006,{00000000-0000-0000-0000-000000000000}
035792006,39.75030815,-104.9766261,2006,{00000000-0000-0000-0000-000000000000}
035822006,39.74282221,-104.8943573,2006,{00000000-0000-0000-0000-000000000000}
035842006,39.67048764,-105.03215943,2006,{00000000-0000-0000-0000-000000000000}
035852006,39.69179165,-105.02903979,2006,{00000000-0000-0000-0000-000000000000}
035862006,39.78152558,-104.73824633,2006,{00000000-0000-0000-0000-000000000000}
035872006,39.63775409,-105.08830264,2006,{00000000-0000-0000-0000-000000000000}
035892006,39.77098793,-104.76315286,2006,{00000000-0000-0000-0000-000000000000}
035902006,39.78697991,-104.8158,2006,{00000000-0000-0000-0000-000000000000}
035912006,39.78709897,-104.84221896,2006,{00000000-0000-0000-0000-000000000000}
035922006,39.70554288,-105.04749026,2006,{00000000-0000-0000-0000-000000000000}
041502006,39.71955898,-105.02954589,2006,{00000000-0000-0000-0000-000000000000}
041512006,39.79481957,-104.79891233,2006,{00000000-0000-0000-0000-000000000000}
041522006,39.71253585,-104.97018808,2006,{00000000-0000-0000-0000-000000000000}
041532006,39.66801647,-104.87466307,2006,{00000000-0000-0000-0000-000000000000}
041552006,39.75808533,-104.92313026,2006,{00000000-0000-0000-0000-000000000000}
041572006,39.74551769,-105.03104542,2006,{00000000-0000-0000-0000-000000000000}
041582006,39.66934515,-105.03803408,2006,{00000000-0000-0000-0000-000000000000}
041592006,39.77281996,-105.00577801,2006,{00000000-0000-0000-0000-000000000000}
040982006,39.65664949,-105.04548929,2006,{00000000-0000-0000-0000-000000000000}
041012006,39.63657801,-104.90125777,2006,{00000000-0000-0000-0000-000000000000}
041022006,39.73338752,-105.02837685,2006,{00000000-0000-0000-0000-000000000000}
041032006,39.7769286,-105.02790487,2006,{00000000-0000-0000-0000-000000000000}
041042006,39.70684262,-105.020692,2006,{00000000-0000-0000-0000-000000000000}
041062006,39.69282957,-104.90843189,2006,{00000000-0000-0000-0000-000000000000}
041072006,39.70456624,-105.02771433,2006,{00000000-0000-0000-0000-000000000000}
041082006,39.65756111,-104.92180105,2006,{00000000-0000-0000-0000-000000000000}
041602006,39.78453566,-105.02079167,2006,{00000000-0000-0000-0000-000000000000}
029662006,39.73737506,-105.05176949,2006,{00000000-0000-0000-0000-000000000000}
029672006,39.67815611,-105.02850516,2006,{00000000-0000-0000-0000-000000000000}
029682006,39.77571172,-104.81186183,2006,{00000000-0000-0000-0000-000000000000}
029692006,39.68877734,-104.90253846,2006,{00000000-0000-0000-0000-000000000000}
029712006,39.7414056,-104.90192683,2006,{00000000-0000-0000-0000-000000000000}
029722006,39.77414365,-104.74137085,2006,{00000000-0000-0000-0000-000000000000}
031462006,39.72933373,-105.05283292,2006,{00000000-0000-0000-0000-000000000000}
031472006,39.76191022,-105.04119581,2006,{00000000-0000-0000-0000-000000000000}
031482006,39.77984389,-104.83677499,2006,{00000000-0000-0000-0000-000000000000}
028382006,39.72215079,-104.90423264,2006,{00000000-0000-0000-0000-000000000000}
028392006,39.71651361,-104.9453103,2006,{00000000-0000-0000-0000-000000000000}
028402006,39.73472149,-104.90378295,2006,{00000000-0000-0000-0000-000000000000}
028412006,39.67447221,-105.03019811,2006,{00000000-0000-0000-0000-000000000000}
028432006,39.68523483,-105.02792261,2006,{00000000-0000-0000-0000-000000000000}
076672005,39.78975088,-104.8435123,2005,{00000000-0000-0000-0000-000000000000}
076682005,39.77662182,-104.96381977,2005,{00000000-0000-0000-0000-000000000000}
076712005,39.70617348,-104.86924472,2005,{00000000-0000-0000-0000-000000000000}
078142005,39.77905902,-104.9804473,2005,{00000000-0000-0000-0000-000000000000}
078152005,39.788573,-104.83409715,2005,{00000000-0000-0000-0000-000000000000}
078162005,39.67575737,-104.91997103,2005,{00000000-0000-0000-0000-000000000000}
076992005,39.78296546,-104.74258194,2005,{00000000-0000-0000-0000-000000000000}
077012005,39.78128184,-104.98037616,2005,{00000000-0000-0000-0000-000000000000}
077022005,39.69575072,-105.04055706,2005,{00000000-0000-0000-0000-000000000000}
077072005,39.69449992,-105.01717336,2005,{00000000-0000-0000-0000-000000000000}
077082005,39.7970974,-104.81206003,2005,{00000000-0000-0000-0000-000000000000}
077102005,39.75124753,-104.92743023,2005,{00000000-0000-0000-0000-000000000000}
077112005,39.69815558,-105.0241721,2005,{00000000-0000-0000-0000-000000000000}
077122005,39.69277557,-105.03754265,2005,{00000000-0000-0000-0000-000000000000}
077132005,39.76026274,-104.96064177,2005,{00000000-0000-0000-0000-000000000000}
077142005,39.71983687,-104.99723042,2005,{00000000-0000-0000-0000-000000000000}
077162005,39.77016156,-104.74038579,2005,{00000000-0000-0000-0000-000000000000}
077172005,39.69313537,-104.92990129,2005,{00000000-0000-0000-0000-000000000000}
078432005,39.72858938,-104.91691394,2005,{00000000-0000-0000-0000-000000000000}
078462005,39.78164961,-104.95381839,2005,{00000000-0000-0000-0000-000000000000}
079672005,39.68066386,-105.01015475,2005,{00000000-0000-0000-0000-000000000000}
079682005,39.72272324,-104.99775675,2005,{00000000-0000-0000-0000-000000000000}
079692005,39.68782066,-105.00759971,2005,{00000000-0000-0000-0000-000000000000}
047212006,39.80116493,-104.76589311,2006,{00000000-0000-0000-0000-000000000000}
047232006,39.79264545,-104.73546504,2006,{00000000-0000-0000-0000-000000000000}
047242006,39.78897628,-104.82149129,2006,{00000000-0000-0000-0000-000000000000}
047252006,39.7789437,-105.05292204,2006,{00000000-0000-0000-0000-000000000000}
047262006,39.66458586,-104.89500948,2006,{00000000-0000-0000-0000-000000000000}
023202006,39.68364015,-104.89592187,2006,{00000000-0000-0000-0000-000000000000}
023222006,39.64592532,-104.88106395,2006,{00000000-0000-0000-0000-000000000000}
023602006,39.69656913,-104.86951551,2006,{00000000-0000-0000-0000-000000000000}
024382006,39.78627646,-105.00988904,2006,{00000000-0000-0000-0000-000000000000}
024622006,39.74416407,-104.96722218,2006,{00000000-0000-0000-0000-000000000000}
025122006,39.69427046,-104.91287947,2006,{00000000-0000-0000-0000-000000000000}
041842006,39.77637687,-105.00569971,2006,{00000000-0000-0000-0000-000000000000}
043122006,39.66717212,-104.92147548,2006,{00000000-0000-0000-0000-000000000000}
033122006,39.70401693,-105.02658001,2006,{00000000-0000-0000-0000-000000000000}
033322006,39.67659738,-104.91879972,2006,{00000000-0000-0000-0000-000000000000}
033372006,39.64592224,-104.88235117,2006,{00000000-0000-0000-0000-000000000000}
033492006,39.6925337,-105.01946125,2006,{00000000-0000-0000-0000-000000000000}
014982006,39.64774223,-104.88195507,2006,{00000000-0000-0000-0000-000000000000}
008472006,39.63441613,-105.10757347,2006,{00000000-0000-0000-0000-000000000000}
013092006,39.70173913,-104.87942253,2006,{00000000-0000-0000-0000-000000000000}
006102006,39.67485386,-104.91889859,2006,{00000000-0000-0000-0000-000000000000}
008672006,39.7085096,-104.89257671,2006,{00000000-0000-0000-0000-000000000000}
008762006,39.62751267,-105.09380479,2006,{00000000-0000-0000-0000-000000000000}
013062006,39.67158785,-104.87481762,2006,{00000000-0000-0000-0000-000000000000}
016982006,39.70461533,-105.04001808,2006,{00000000-0000-0000-0000-000000000000}
016992006,39.78701315,-105.02016907,2006,{00000000-0000-0000-0000-000000000000}
003882006,39.78102741,-104.82529672,2006,{00000000-0000-0000-0000-000000000000}
003892006,39.74554605,-104.98392898,2006,{00000000-0000-0000-0000-000000000000}
003902006,39.75789101,-104.94613166,2006,{00000000-0000-0000-0000-000000000000}
003912006,39.69169387,-105.01431392,2006,{00000000-0000-0000-0000-000000000000}
003932006,39.73868951,-104.97906365,2006,{00000000-0000-0000-0000-000000000000}
033652006,39.7847827,-104.95218981,2006,{00000000-0000-0000-0000-000000000000}
033662006,39.76496292,-105.00610858,2006,{00000000-0000-0000-0000-000000000000}
033672006,39.70551366,-105.03781484,2006,{00000000-0000-0000-0000-000000000000}
033692006,39.75841357,-104.94959168,2006,{00000000-0000-0000-0000-000000000000}
033702006,39.6769366,-104.9945087,2006,{00000000-0000-0000-0000-000000000000}
033532006,39.73682893,-104.89485364,2006,{00000000-0000-0000-0000-000000000000}
033712006,39.7671563,-104.94836669,2006,{00000000-0000-0000-0000-000000000000}
033732006,39.77279833,-104.74132052,2006,{00000000-0000-0000-0000-000000000000}
033742006,39.74352655,-104.95449403,2006,{00000000-0000-0000-0000-000000000000}
033752006,39.68247745,-105.01721071,2006,{00000000-0000-0000-0000-000000000000}
033762006,39.78156156,-104.9573351,2006,{00000000-0000-0000-0000-000000000000}
033782006,39.78678773,-104.81207921,2006,{00000000-0000-0000-0000-000000000000}
033792006,39.77009989,-105.01557074,2006,{00000000-0000-0000-0000-000000000000}
033802006,39.75018253,-104.94025844,2006,{00000000-0000-0000-0000-000000000000}
033912006,39.6959219,-105.04109249,2006,{00000000-0000-0000-0000-000000000000}
033942006,39.71799418,-105.04657787,2006,{00000000-0000-0000-0000-000000000000}
033952006,39.68075514,-105.03728364,2006,{00000000-0000-0000-0000-000000000000}
033972006,39.70288179,-105.03039861,2006,{00000000-0000-0000-0000-000000000000}
041462006,39.7536148,-105.00745218,2006,{00000000-0000-0000-0000-000000000000}
041542006,39.62038714,-105.05876838,2006,{00000000-0000-0000-0000-000000000000}
042222006,39.70633377,-104.87891325,2006,{00000000-0000-0000-0000-000000000000}
084462005,39.69828631,-105.04122067,2005,{00000000-0000-0000-0000-000000000000}
084472005,39.73176756,-105.05071621,2005,{00000000-0000-0000-0000-000000000000}
084482005,39.69787093,-105.0405505,2005,{00000000-0000-0000-0000-000000000000}
084512005,39.77232675,-104.73854442,2005,{00000000-0000-0000-0000-000000000000}
084522005,39.7566488,-104.88093749,2005,{00000000-0000-0000-0000-000000000000}
084542005,39.76668456,-105.01312279,2005,{00000000-0000-0000-0000-000000000000}
084552005,39.76327013,-104.90665363,2005,{00000000-0000-0000-0000-000000000000}
084592005,39.78847727,-104.80234817,2005,{00000000-0000-0000-0000-000000000000}
084612005,39.76701219,-104.92314638,2005,{00000000-0000-0000-0000-000000000000}
084642005,39.78686721,-104.81838403,2005,{00000000-0000-0000-0000-000000000000}
084652005,39.776926,-105.02763802,2005,{00000000-0000-0000-0000-000000000000}
084692005,39.78969366,-104.82119404,2005,{00000000-0000-0000-0000-000000000000}
084702005,39.79006768,-105.03956978,2005,{00000000-0000-0000-0000-000000000000}
085462005,39.79049362,-105.00680341,2005,{00000000-0000-0000-0000-000000000000}
085472005,39.77797937,-104.82674503,2005,{00000000-0000-0000-0000-000000000000}
085502005,39.78815666,-104.80518077,2005,{00000000-0000-0000-0000-000000000000}
082552005,39.65745034,-104.90696481,2005,{00000000-0000-0000-0000-000000000000}
082572005,39.66913177,-104.96091679,2005,{00000000-0000-0000-0000-000000000000}
087522005,39.78359742,-104.96495496,2005,{00000000-0000-0000-0000-000000000000}
087532005,39.73716289,-105.0506455,2005,{00000000-0000-0000-0000-000000000000}
087572005,39.65628518,-105.04746451,2005,{00000000-0000-0000-0000-000000000000}
087582005,39.76433107,-104.91323157,2005,{00000000-0000-0000-0000-000000000000}
087612005,39.68558433,-105.00776102,2005,{00000000-0000-0000-0000-000000000000}
008282006,39.69385125,-104.98590689,2006,{00000000-0000-0000-0000-000000000000}
014962006,39.62709957,-105.09566499,2006,{00000000-0000-0000-0000-000000000000}
007052006,39.70607103,-105.02656933,2006,{00000000-0000-0000-0000-000000000000}
007062006,39.78769445,-104.76326606,2006,{00000000-0000-0000-0000-000000000000}
007072006,39.783055,-104.75889478,2006,{00000000-0000-0000-0000-000000000000}
007092006,39.71016207,-104.96901295,2006,{00000000-0000-0000-0000-000000000000}
007102006,39.78167016,-104.82415268,2006,{00000000-0000-0000-0000-000000000000}
007112006,39.77518368,-105.00728285,2006,{00000000-0000-0000-0000-000000000000}
002192006,39.79307648,-104.82333969,2006,{00000000-0000-0000-0000-000000000000}
002212006,39.66505819,-104.87241519,2006,{00000000-0000-0000-0000-000000000000}
002232006,39.70158823,-105.04306064,2006,{00000000-0000-0000-0000-000000000000}
002242006,39.77900521,-104.75319145,2006,{00000000-0000-0000-0000-000000000000}
043582006,39.7737327,-104.74254164,2006,{00000000-0000-0000-0000-000000000000}
043612006,39.77471141,-104.95225596,2006,{00000000-0000-0000-0000-000000000000}
043622006,39.70061314,-105.03976774,2006,{00000000-0000-0000-0000-000000000000}
043632006,39.69205608,-105.0498879,2006,{00000000-0000-0000-0000-000000000000}
037322006,39.67158785,-104.87481762,2006,{00000000-0000-0000-0000-000000000000}
037582006,39.76497521,-104.91406642,2006,{00000000-0000-0000-0000-000000000000}
037902006,39.7030781,-105.03881137,2006,{00000000-0000-0000-0000-000000000000}
037952006,39.80080089,-104.76763191,2006,{00000000-0000-0000-0000-000000000000}
043542006,39.6195419,-105.0605692,2006,{00000000-0000-0000-0000-000000000000}
038692006,39.67158785,-104.87481762,2006,{00000000-0000-0000-0000-000000000000}
038702006,39.70419962,-105.05149042,2006,{00000000-0000-0000-0000-000000000000}
039022006,39.73086476,-104.98614267,2006,{00000000-0000-0000-0000-000000000000}
039122006,39.77480088,-104.80768397,2006,{00000000-0000-0000-0000-000000000000}
047012006,39.69206189,-105.05104659,2006,{00000000-0000-0000-0000-000000000000}
047042006,39.78839629,-104.81461768,2006,{00000000-0000-0000-0000-000000000000}
047052006,39.736966,-104.88783811,2006,{00000000-0000-0000-0000-000000000000}
047062006,39.66378502,-104.89313272,2006,{00000000-0000-0000-0000-000000000000}
047072006,39.77369201,-104.76498062,2006,{00000000-0000-0000-0000-000000000000}
043652006,39.75517934,-105.05141168,2006,{00000000-0000-0000-0000-000000000000}
041662006,39.7272902,-104.98317444,2006,{00000000-0000-0000-0000-000000000000}
043662006,39.76214016,-104.93845908,2006,{00000000-0000-0000-0000-000000000000}
043692006,39.79222548,-104.81215187,2006,{00000000-0000-0000-0000-000000000000}
046872006,39.63532775,-105.0438018,2006,{00000000-0000-0000-0000-000000000000}
046892006,39.68189686,-105.01399134,2006,{00000000-0000-0000-0000-000000000000}
046912006,39.69432858,-105.01867076,2006,{00000000-0000-0000-0000-000000000000}
046932006,39.74182226,-104.88972159,2006,{00000000-0000-0000-0000-000000000000}
046952006,39.69145298,-105.04770868,2006,{00000000-0000-0000-0000-000000000000}
046972006,39.68215546,-105.01384825,2006,{00000000-0000-0000-0000-000000000000}
046992006,39.72656875,-105.03479961,2006,{00000000-0000-0000-0000-000000000000}
047002006,39.68262275,-104.94621213,2006,{00000000-0000-0000-0000-000000000000}
041982006,39.77723232,-104.98327825,2006,{00000000-0000-0000-0000-000000000000}
041992006,39.78814979,-104.8152978,2006,{00000000-0000-0000-0000-000000000000}
042002006,39.78789945,-104.83375483,2006,{00000000-0000-0000-0000-000000000000}
042012006,39.67902148,-105.03403265,2006,{00000000-0000-0000-0000-000000000000}
042032006,39.79222513,-104.81148136,2006,{00000000-0000-0000-0000-000000000000}
003162006,39.65665793,-105.0385125,2006,{00000000-0000-0000-0000-000000000000}
003172006,39.7424207,-105.03847308,2006,{00000000-0000-0000-0000-000000000000}
003182006,39.67467644,-104.9589855,2006,{00000000-0000-0000-0000-000000000000}
003192006,39.75979371,-104.96009121,2006,{00000000-0000-0000-0000-000000000000}
003222006,39.68803606,-104.91667055,2006,{00000000-0000-0000-0000-000000000000}
025952006,39.79178245,-104.82581818,2006,{00000000-0000-0000-0000-000000000000}
025972006,39.71452771,-105.02914315,2006,{00000000-0000-0000-0000-000000000000}
025992006,39.66345312,-104.92871384,2006,{00000000-0000-0000-0000-000000000000}
026012006,39.78769445,-104.76326606,2006,{00000000-0000-0000-0000-000000000000}
026022006,39.63414355,-105.10026434,2006,{00000000-0000-0000-0000-000000000000}
023252006,39.78188912,-104.75118129,2006,{00000000-0000-0000-0000-000000000000}
014552006,39.66419297,-105.07361957,2006,{00000000-0000-0000-0000-000000000000}
014572006,39.74127353,-104.89606894,2006,{00000000-0000-0000-0000-000000000000}
014502006,39.68239282,-105.03653385,2006,{00000000-0000-0000-0000-000000000000}
014582006,39.77366454,-104.95224436,2006,{00000000-0000-0000-0000-000000000000}
012022006,39.77682775,-104.95225163,2006,{00000000-0000-0000-0000-000000000000}
012052006,39.78542175,-104.80308459,2006,{00000000-0000-0000-0000-000000000000}
012062006,39.77977014,-105.05238421,2006,{00000000-0000-0000-0000-000000000000}
012072006,39.7730309,-104.82293404,2006,{00000000-0000-0000-0000-000000000000}
012082006,39.63069023,-105.0927186,2006,{00000000-0000-0000-0000-000000000000}
012102006,39.67414475,-105.03117575,2006,{00000000-0000-0000-0000-000000000000}
012112006,39.70010461,-105.03843899,2006,{00000000-0000-0000-0000-000000000000}
012122006,39.68267095,-104.89206006,2006,{00000000-0000-0000-0000-000000000000}
018892006,39.71861716,-105.02915434,2006,{00000000-0000-0000-0000-000000000000}
018902006,39.68490511,-105.05252159,2006,{00000000-0000-0000-0000-000000000000}
018932006,39.77534984,-104.81818934,2006,{00000000-0000-0000-0000-000000000000}
018952006,39.72705485,-105.03421026,2006,{00000000-0000-0000-0000-000000000000}
018962006,39.73636036,-105.00245088,2006,{00000000-0000-0000-0000-000000000000}
080762005,39.79640354,-104.81326431,2005,{00000000-0000-0000-0000-000000000000}
080772005,39.6443131,-104.91953626,2005,{00000000-0000-0000-0000-000000000000}
080782005,39.70692196,-105.00441505,2005,{00000000-0000-0000-0000-000000000000}
080792005,39.79219911,-104.81882039,2005,{00000000-0000-0000-0000-000000000000}
080802005,39.70597221,-105.01953563,2005,{00000000-0000-0000-0000-000000000000}
080822005,39.72603684,-104.95986699,2005,{00000000-0000-0000-0000-000000000000}
080832005,39.63657803,-104.90125775,2005,{00000000-0000-0000-0000-000000000000}
084872005,39.65951291,-105.03732172,2005,{00000000-0000-0000-0000-000000000000}
084892005,39.68847597,-105.00659679,2005,{00000000-0000-0000-0000-000000000000}
084942005,39.70345164,-104.98476748,2005,{00000000-0000-0000-0000-000000000000}
084952005,39.74231998,-104.97791521,2005,{00000000-0000-0000-0000-000000000000}
084962005,39.69468231,-104.92658412,2005,{00000000-0000-0000-0000-000000000000}
084972005,39.70679192,-105.04503721,2005,{00000000-0000-0000-0000-000000000000}
085002005,39.63945119,-104.88951172,2005,{00000000-0000-0000-0000-000000000000}
085022005,39.72010941,-104.99235269,2005,{00000000-0000-0000-0000-000000000000}
093322005,39.7754923,-104.74507335,2005,{00000000-0000-0000-0000-000000000000}
093332005,39.77912893,-104.75789275,2005,{00000000-0000-0000-0000-000000000000}
093362005,39.73001267,-104.93248569,2005,{00000000-0000-0000-0000-000000000000}
093382005,39.74127471,-104.96257499,2005,{00000000-0000-0000-0000-000000000000}
093412005,39.72810208,-105.03978301,2005,{00000000-0000-0000-0000-000000000000}
093432005,39.76373361,-104.96752114,2005,{00000000-0000-0000-0000-000000000000}
093592005,39.78057622,-104.81658866,2005,{00000000-0000-0000-0000-000000000000}
093602005,39.72312628,-104.97785589,2005,{00000000-0000-0000-0000-000000000000}
093622005,39.67638873,-104.96841644,2005,{00000000-0000-0000-0000-000000000000}
093632005,39.7375194,-104.89024668,2005,{00000000-0000-0000-0000-000000000000}
081222005,39.75729726,-105.03343043,2005,{00000000-0000-0000-0000-000000000000}
085242005,39.69801511,-105.02384784,2005,{00000000-0000-0000-0000-000000000000}
086352005,39.62708933,-105.09396259,2005,{00000000-0000-0000-0000-000000000000}
093662005,39.70617347,-104.86924474,2005,{00000000-0000-0000-0000-000000000000}
093732005,39.65438469,-105.06447032,2005,{00000000-0000-0000-0000-000000000000}
094672005,39.69644799,-105.0089376,2005,{00000000-0000-0000-0000-000000000000}
094732005,39.73496155,-104.98320799,2005,{00000000-0000-0000-0000-000000000000}
095422005,39.66771739,-104.93608082,2005,{00000000-0000-0000-0000-000000000000}
095592005,39.63494571,-105.10195932,2005,{00000000-0000-0000-0000-000000000000}
095982005,39.71274006,-105.02419729,2005,{00000000-0000-0000-0000-000000000000}
096282005,39.70012327,-105.02608134,2005,{00000000-0000-0000-0000-000000000000}
096372005,39.79663302,-104.79791898,2005,{00000000-0000-0000-0000-000000000000}
096662005,39.66982158,-105.02401751,2005,{00000000-0000-0000-0000-000000000000}
097082005,39.75805677,-104.97055589,2005,{00000000-0000-0000-0000-000000000000}
097732005,39.70541321,-105.01163861,2005,{00000000-0000-0000-0000-000000000000}
098932005,39.70146496,-105.03762809,2005,{00000000-0000-0000-0000-000000000000}
099142005,39.76678998,-104.94836864,2005,{00000000-0000-0000-0000-000000000000}
079962005,39.73970365,-104.97153964,2005,{00000000-0000-0000-0000-000000000000}
079982005,39.66880695,-105.01776635,2005,{00000000-0000-0000-0000-000000000000}
083182005,39.69296552,-105.02101473,2005,{00000000-0000-0000-0000-000000000000}
083212005,39.71766516,-105.0316093,2005,{00000000-0000-0000-0000-000000000000}
083242005,39.70473484,-105.01837668,2005,{00000000-0000-0000-0000-000000000000}
083252005,39.66827472,-104.98083539,2005,{00000000-0000-0000-0000-000000000000}
083272005,39.68602262,-104.95440091,2005,{00000000-0000-0000-0000-000000000000}
083292005,39.73264037,-104.99977416,2005,{00000000-0000-0000-0000-000000000000}
081112005,39.66912081,-105.02056682,2005,{00000000-0000-0000-0000-000000000000}
081132005,39.76753126,-104.93305141,2005,{00000000-0000-0000-0000-000000000000}
028442006,39.78190623,-104.74314554,2006,{00000000-0000-0000-0000-000000000000}
028452006,39.64854954,-104.89606508,2006,{00000000-0000-0000-0000-000000000000}
023492006,39.75525003,-104.98043181,2006,{00000000-0000-0000-0000-000000000000}
023522006,39.69261995,-105.03820052,2006,{00000000-0000-0000-0000-000000000000}
023532006,39.69000983,-105.04133138,2006,{00000000-0000-0000-0000-000000000000}
042492006,39.71643933,-104.90218865,2006,{00000000-0000-0000-0000-000000000000}
025872006,39.61733769,-105.09425123,2006,{00000000-0000-0000-0000-000000000000}
026522006,39.64329401,-104.88320078,2006,{00000000-0000-0000-0000-000000000000}
026562006,39.77480088,-104.80768397,2006,{00000000-0000-0000-0000-000000000000}
026572006,39.65902914,-104.90144203,2006,{00000000-0000-0000-0000-000000000000}
027012006,39.67158785,-104.87481762,2006,{00000000-0000-0000-0000-000000000000}
027042006,39.75153727,-105.00482525,2006,{00000000-0000-0000-0000-000000000000}
027732006,39.63352256,-105.04883484,2006,{00000000-0000-0000-0000-000000000000}
028252006,39.6432342,-104.88351151,2006,{00000000-0000-0000-0000-000000000000}
029012006,39.77480088,-104.80768397,2006,{00000000-0000-0000-0000-000000000000}
030732006,39.75197308,-104.88475752,2006,{00000000-0000-0000-0000-000000000000}
030772006,39.69778463,-105.03020872,2006,{00000000-0000-0000-0000-000000000000}
013072006,39.77761653,-104.98242358,2006,{00000000-0000-0000-0000-000000000000}
043092006,39.74242909,-105.03613871,2006,{00000000-0000-0000-0000-000000000000}
013052006,39.64395527,-104.88064147,2006,{00000000-0000-0000-0000-000000000000}
006802006,39.6432055,-104.88360885,2006,{00000000-0000-0000-0000-000000000000}
006822006,39.76020125,-104.99714535,2006,{00000000-0000-0000-0000-000000000000}
004402006,39.67245747,-104.87186539,2006,{00000000-0000-0000-0000-000000000000}
092522005,39.76360683,-104.97054709,2005,{00000000-0000-0000-0000-000000000000}
